,Category,Location,Restaurant,UserID,Menu,Review,Date,Total,Taste,Quantity,Delivery
856,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,네.맛도좋고푸짐해요~^^,2019년 11월 12일,4,4,4,4
857,치킨,운정1동,노랑통닭-운정1호점,i_**님,순살 3종세트（후라이드＋양념＋깐풍）/1,넘나맛잇어요~ 맛나맛나노랑통닭,2019년 11월 11일,5,5,5,5
858,치킨,운정1동,노랑통닭-운정1호점,de**님,순살 3종세트（후라이드＋양념＋깐풍）/1,두번째 같은 메뉴 주문입니다 세가지 모두 넘 맛있게 잘먹었습니다^^,2019년 11월 11일,5,5,5,5
859,치킨,운정1동,노랑통닭-운정1호점,kt**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",맛있습니다! 잘먹을게요!,2019년 11월 10일,5,5,5,5
860,치킨,운정1동,노랑통닭-운정1호점,zl**님,"순살 3종세트（후라이드＋양념＋깐풍）/1,즉석 치즈 떡볶이 /1",맛은 괜찮았는데 배달이 좀늦더라구요 비와서 그런거같기두하구요 사이드 떡볶이 시켰는데 7천원이란 가격에 비해 양이너무 적었어요 가게에서 먹었을땐 양이 많았는데 배달로해서 그런지 양이 차이가나는거 같아요 하지만 맛있구 가게사장님이 친절해요,2019년 11월 10일,4,4,2,3
861,치킨,운정1동,노랑통닭-운정1호점,gu**님,"순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),노랑치즈볼 5개/1",빠르고 맛나고 많아요,2019년 11월 10일,5,5,5,5
862,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,머리카락 서비스 달라고 한 적 없는데 알아서 챙겨주시니 참 고맙습니다^^ 뭔가 특별한 대우를 받은 것 같은데 기분은 딱히 좋진 않네요~ 다음부터는 머리카락 같이 넣어달라는 요청 따로 없으면 안 챙겨주셔도 됩니다~,2019년 11월 10일,1,1,1,1
863,치킨,운정1동,노랑통닭-운정1호점,bj**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),맛과 양이 맘에들어요.,2019년 11월 9일,5,5,5,5
864,치킨,운정1동,노랑통닭-운정1호점,ba**님,후라이드반 ＋ 깐풍반/1,맛있어요 울식구 모두 잘먹었어요,2019년 11월 8일,5,5,5,5
865,치킨,운정1동,노랑통닭-운정1호점,im**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있고 양많고 배달 빨라서 좋아요.,2019년 11월 8일,4,4,5,5
866,치킨,운정1동,노랑통닭-운정1호점,hk**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),맛도 양도 좋은듯~~!! 만족해요~~^^,2019년 11월 8일,5,5,5,4
867,치킨,운정1동,노랑통닭-운정1호점,da**님,엄청큰 후라이드치킨/1,맛있습니다. 다만 너무 노출되어 있어서.포장시 밀폐해주시면 더 좋겠습니다. 감사합니다.,2019년 11월 7일,5,5,5,5
868,치킨,운정1동,노랑통닭-운정1호점,sk**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),배달 너무빨리와서 놀랬고 맛에놀랬어요~~^^,2019년 11월 6일,5,5,5,5
869,치킨,운정1동,노랑통닭-운정1호점,da**님,후라이드반 ＋ 양념반/1,노랑통닭 처음 먹어봤는데 맛있더라구요 배달도 빠르고 친절하셔서 기분좋았습니다. 오늘 남편 전화기로 또 주문한다네요~ 더 맛있는 치킨 기대하겠습니다^^,2019년 11월 6일,4,4,4,5
870,치킨,운정1동,노랑통닭-운정1호점,je**님,"후라이드반 ＋ 깐풍반/1(추가 선택(순살로 변경)),즉석 치즈 떡볶이 /1",리뷰 잘안적는데 이건좀 아니다싶어 적어보네요. 7천원짜리 떡볶이 넘심하게 양이 적고 치즈는 없어요. 사발면그릇에 반정도되는양...어이없슴ㅋ,2019년 11월 5일,3,3,1,3
871,치킨,운정1동,노랑통닭-운정1호점,lk**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),후라이드 순살 아이들이랑 먹기 편하고 양이 넉넉해서 좋아요,2019년 11월 5일,5,5,5,5
872,치킨,운정1동,노랑통닭-운정1호점,gl**님,순살 3종세트（후라이드＋양념＋깐풍）/1,튀김옷이 너무 많아서 살이 어딨나 찾음 배달 외엔 그닥.,2019년 11월 5일,4,3,3,4
873,치킨,운정1동,노랑통닭-운정1호점,it**님,"엄청큰 깐풍치킨/1(추가 선택(순살로 변경)),파 추가/2",맛있어서 항상 시켜먹습니다.,2019년 11월 5일,4,5,5,4
874,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),개꿀맛 !!!!!!,2019년 11월 4일,4,4,4,4
875,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,깐풍이 제일 맛났어요 순살은 껍질이 어쩔수 없이 많나봐요 그점 빼곤 양과 맛도 좋았어요,2019년 11월 4일,4,4,5,5
876,치킨,운정1동,노랑통닭-운정1호점,손님,"매콤후라이드/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",생각보다 안 맵네요 그래도 느끼하지않아서 좋았어요,2019년 11월 3일,4,4,5,4
877,치킨,운정1동,노랑통닭-운정1호점,ju**님,엄청큰 후라이드치킨/1,처제가 맛있다고해서 한번시켜먹었은데 맛있네요. 잘먹었습니다.,2019년 11월 3일,5,5,5,5
878,치킨,운정1동,노랑통닭-운정1호점,nd**님,"순살 3종세트（후라이드＋양념＋깐풍）/1,즉석 치즈 떡볶이 /1",맛이나 배달시간은 괜찮으나 배달료 포함 2만8천원인데 떡볶이도 치킨도 양이 이건 너무 적네요,2019년 11월 3일,4,4,1,3
879,치킨,운정1동,노랑통닭-운정1호점,hy**님,순살 3종세트（후라이드＋양념＋깐풍）/1,역시~~~~너무 밋있게 잘먹었습니다,2019년 11월 2일,5,5,5,5
880,치킨,운정1동,노랑통닭-운정1호점,ds**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있어요. 담에또시켜먹을게요,2019년 11월 2일,5,5,5,5
881,치킨,운정1동,노랑통닭-운정1호점,ja**님,후라이드반 ＋ 깐풍반/1(추가 선택(순살로 변경)),맛있어요깐풍기 존맛,2019년 11월 2일,5,5,5,5
882,치킨,운정1동,노랑통닭-운정1호점,ch**님,"후라이드반 ＋ 양념반/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",반반인데 후라이드가 양념보다 두배는 많은 것 같네요. 맛있긴한데... 아쉽습니다.,2019년 11월 1일,4,4,5,4
883,치킨,운정1동,노랑통닭-운정1호점,03**님,후라이드반 ＋ 양념반/1,맛있어용~~~♡♡♡♡♡♡♡,2019년 11월 1일,5,5,5,5
884,치킨,운정1동,노랑통닭-운정1호점,de**님,순살 3종세트（후라이드＋양념＋깐풍）/1,순살은 첨인데 넘 맛있네요 잘먹겠습니다^^,2019년 11월 1일,5,5,5,5
885,치킨,운정1동,노랑통닭-운정1호점,jh**님,엄청큰 깐풍치킨/1(추가 선택(순살로 변경)),잘 먹었습니다 늘 맛나요,2019년 11월 1일,5,5,5,5
886,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),후라이드는 노랑통닭,2019년 10월 31일,4,4,4,4
887,치킨,운정1동,노랑통닭-운정1호점,ji**님,"후라이드반 ＋ 깐풍반/1(추가 선택(순살로 변경)),노랑치즈볼 5개/2",두번째 시킨거네요 다른곳 먹어봤는데 여기가 젤 맛있어요 빠삭하고 매콤하고,2019년 10월 31일,5,5,5,5
888,치킨,운정1동,노랑통닭-운정1호점,sa**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛은 원래 노랑통닭 기본맛이 좋아요 ㅋㅋ 어디든 비슷하게 맛있더라구요 하지만 진짜 팍 식어서 오네요..온기정도만 남아있어요.. 뜨거운 치킨 드시구 싶으신분은 다른곳을 찾으세요 ㅠㅠ,2019년 10월 31일,3,3,3,3
889,치킨,운정1동,노랑통닭-운정1호점,p0**님,순살 3종세트（후라이드＋양념＋깐풍）/1,후라이드는 살보다 튀김이 더 많은거같아요 ㅠㅠ,2019년 10월 30일,5,4,3,4
890,치킨,운정1동,노랑통닭-운정1호점,se**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),노랑통닭 후라이드 순살은 처음 먹어봐요... 바삭바삭하네요... 껍데기는 과자 같아요...,2019년 10월 30일,4,4,5,5
891,치킨,운정1동,노랑통닭-운정1호점,ad**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있어요 노랑통닭 만에 맛 굿굿,2019년 10월 29일,4,4,4,4
892,치킨,운정1동,노랑통닭-운정1호점,ji**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),맛나게잘먹었이요 또주문할께요,2019년 10월 29일,4,4,4,4
893,치킨,운정1동,노랑통닭-운정1호점,94**님,후라이드반 ＋ 양념반/1(추가 선택(순살로 변경)),"치킨은 항상 맛있고, 배달기사님도 항상 너무 친절하세요~!! 오늘 비도 오는데.. 고생 많으셨습니다 감사합니다! 덕분에 집에서 맛있는 치킨을 시켜먹었어요!",2019년 10월 29일,5,5,5,5
894,치킨,운정1동,노랑통닭-운정1호점,vi**님,순살 3종세트（후라이드＋양념＋깐풍）/1,짜지않고 맛있네요^^ 세가지맛이라 질리지도 않고 맥주 안주에 딱~이에요~ 담에도 주문할께요 ㅎ,2019년 10월 28일,5,5,5,5
895,치킨,운정1동,노랑통닭-운정1호점,pe**님,엄청큰 후라이드치킨/1,잘먹었어요 감사합니다,2019년 10월 28일,4,4,4,4
896,치킨,운정1동,노랑통닭-운정1호점,11**님,"엄청큰 후라이드치킨/1,엄청큰 양념치킨/1,엄청큰 깐풍치킨/1",처음 주문해보네요.바삭하니 맛있네요.부스러기 또한 맛있어요 ㅋ,2019년 10월 28일,5,5,5,5
897,치킨,운정1동,노랑통닭-운정1호점,kh**님,순살 3종세트（후라이드＋양념＋깐풍）/1,순살3종셋트 주문했는데 너무 성의없이 돈만벌겠다는거 아닌가요? 깐풍이며 양념이며 소스가 보이지도 않고 맛도 그게 그거고 후라이드도 살도 별로없이 껍데기가더 많이 보여요.. 치킨집 이렇게 하시면 손님 다떨어지죠? 지인들한테 시키지 말라고 얘기하려구요..ㅠ ㅠ 고객요청에 일회용 안쓴다고 남겼는데 그것도 보냈더라구요..,2019년 10월 28일,1,2,2,2
898,치킨,운정1동,노랑통닭-운정1호점,f5**님,"후라이드반 ＋ 양념반/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",처음 시켜 먹었는데 당분간 계속 시킬듯 합니다.,2019년 10월 28일,5,5,5,5
899,치킨,운정1동,노랑통닭-운정1호점,손님,후라이드반 ＋ 깐풍반/1(추가 선택(순살로 변경)),생각보다~빨리 배달왔어요~^^,2019년 10월 27일,5,5,5,5
900,치킨,운정1동,노랑통닭-운정1호점,jb**님,엄청큰 후라이드치킨/1,언제나 맛있습니다,2019년 10월 27일,5,5,5,5
901,치킨,운정1동,노랑통닭-운정1호점,ry**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",양이 듣던대로 많네요. 잘 먹었습니다.,2019년 10월 25일,4,4,5,4
902,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 후라이드치킨/1,좋아요 ~정확히 배송되요,2019년 10월 25일,5,5,5,5
903,치킨,운정1동,노랑통닭-운정1호점,jh**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),시켜도 가서 먹어도 맛있어요,2019년 10월 21일,5,5,5,5
904,치킨,운정1동,노랑통닭-운정1호점,oz**님,엄청큰 후라이드치킨/1,치킨을 어쩜 이렇게 바싹하고 느끼하지 않게 잘 튀기시는지...놀랐어요~~ 늘 b**만 시켜먹었는데 저번에 한번 시켜먹고 반해서 또 먹었어요~ 양도 푸짐해요^^ 먹느라 바빠서 사진을 못찍었어요 ㅜㅜ,2019년 10월 21일,5,5,5,5
905,치킨,운정1동,노랑통닭-운정1호점,sm**님,순살 3종세트（후라이드＋양념＋깐풍）/1,역시 노랑통닭 맛있다 아쉬운점은 배달은 양이 적다 직접가서 먹음 푸짐함과 넉넉한 양에 놀란다 확실히 배달이라 양이 적은게 맞는듯;;,2019년 10월 20일,4,5,4,5
906,치킨,운정1동,노랑통닭-운정1호점,pa**님,"웰빙파닭/1(치킨 선택(후라이드＋깐풍 선택),추가 선택(순살로 변경,콜라 1.25L로 변경)),똥집감자튀김/1",맛있어요 노랑통닭,2019년 10월 19일,5,5,5,5
907,치킨,운정1동,노랑통닭-운정1호점,re**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),오랫만에 먹었는데 맛있었어요^^ 포장들 글귀?가 센스 터졌어요!!,2019년 10월 18일,5,5,5,5
908,치킨,운정1동,노랑통닭-운정1호점,ar**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),"배달이 너무늦었고, 치킨이 다 식어 있는상태라서 실망이 좀 컷습니다. 그래도 맛은 있네요",2019년 10월 18일,1,5,4,1
909,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,배달이빨랐네요 맛있어용,2019년 10월 18일,4,5,5,5
910,치킨,운정1동,노랑통닭-운정1호점,al**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),항상 맛있게 잘먹고 있습니다.,2019년 10월 18일,5,5,5,5
911,치킨,운정1동,노랑통닭-운정1호점,pu**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),"역시, 잘 먹었습니다.",2019년 10월 17일,4,5,5,5
912,치킨,운정1동,노랑통닭-운정1호점,gr**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),맛있게 잘 먹었네요~,2019년 10월 16일,5,5,5,5
913,치킨,운정1동,노랑통닭-운정1호점,lk**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",바삭바삭 맛있어요~!!,2019년 10월 15일,5,5,5,5
914,치킨,운정1동,노랑통닭-운정1호점,손님,"웰빙파닭/1(치킨 선택(후라이드＋깐풍 선택),추가 선택(콜라 1.25L로 변경)),즉석 치즈 떡볶이 /1",떡볶이먹고싶어서주문했는데 깜짝놀랐어요 치즈도없고 7000원이면 너무비싼거같아요ㅠㅠ 치킨만시켜먹을께요,2019년 10월 15일,5,5,5,5
915,치킨,운정1동,노랑통닭-운정1호점,wj**님,후라이드반 ＋ 양념반/1(추가 선택(순살로 변경)),오랜만에 시켜먹는데 맛잇네요 ^^,2019년 10월 14일,5,5,5,5
916,치킨,운정1동,노랑통닭-운정1호점,ni**님,순살 3종세트（후라이드＋양념＋깐풍）/1,세가지맛은 첨 배달인데 후라이드처럼 포장된게 아니라 작는 상자에 담아져 그런지 바삭보다는 살짝 말랑입니다 그래도 맛있었어요 깐풍 양념이 좀더 잘 묻음 더 좋을거 같아용 👍,2019년 10월 13일,5,5,5,5
917,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),배달도 빠르고 맛도 좋았지만 양이 생각보다 너무 적어서 아쉬웠네요 .. 그래도 재주문할 의향 있습니다 !,2019년 10월 11일,5,5,4,5
918,치킨,운정1동,노랑통닭-운정1호점,hy**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),배달빠르고 너무 맛있어요 항상 여기만 시켜요,2019년 10월 10일,5,5,5,5
919,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,국ㅡㅈㅆㆍㅅㄷㅇㅌㄷㄷ,2019년 10월 10일,5,5,5,5
920,치킨,운정1동,노랑통닭-운정1호점,ni**님,"엄청큰 후라이드치킨/1(추가 선택(콜라 1.25L로 변경)),노랑치즈볼 5개/1",가족과 맛있고 즐겁게 잘억었습니다 많이 파세요~~~~~,2019년 10월 10일,5,5,5,5
921,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,오늘도 맛 좋고 시간도 예정시간 내에 도착했어요. 기사님 친절하시구요~ 재주문인데 역시 만족스럽네요. 다음에 또 주문할게요!!,2019년 10월 9일,5,5,5,5
922,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,항상 맛있어요 바삭바삭하고 오늘도 잘먹었습니다,2019년 10월 8일,5,5,5,5
923,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 후라이드치킨/1,후라이드는 답입니다 맛있어요,2019년 10월 7일,4,4,4,4
924,치킨,운정1동,노랑통닭-운정1호점,pa**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경)),똥집감자튀김/1",노랑통닭은 사랑입니다,2019년 10월 7일,5,5,5,5
925,치킨,운정1동,노랑통닭-운정1호점,he**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),노랑통닭치킨이 맛있습니다 ^^ 바삭함이 살아있네욤,2019년 10월 6일,5,5,5,5
926,치킨,운정1동,노랑통닭-운정1호점,na**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),바삭바삭한게 맛있어요,2019년 10월 6일,5,5,5,5
927,치킨,운정1동,노랑통닭-운정1호점,hk**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),양이 생각보다 적네요 당황 했어요 ㅋㅋ,2019년 10월 3일,4,4,3,4
928,치킨,운정1동,노랑통닭-운정1호점,-t**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),맛있고 배달빨라요~,2019년 10월 3일,5,4,4,5
929,치킨,운정1동,노랑통닭-운정1호점,손님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",넘 맛있고 배달도 빨라 좋아요,2019년 10월 3일,5,5,5,5
930,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 후라이드치킨/1(추가 선택(콜라 1.25L로 변경)),듣던데로 맛있습니다.,2019년 10월 2일,4,4,4,4
931,치킨,운정1동,노랑통닭-운정1호점,be**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있게 잘 먹었습니다. 깐풍치킨이 좀더 매콤했으면 좋겠어요 ㅠㅠ 그래도 짭잘하니 맛납니다 !,2019년 10월 1일,5,5,5,5
932,치킨,운정1동,노랑통닭-운정1호점,hy**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),항상 여기만 시킵니다 완전 맛나구 배달 빨라요 번창하세요~~~,2019년 10월 1일,5,5,5,5
933,치킨,운정1동,노랑통닭-운정1호점,ne**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),가격대비 괜찮습니다&^^,2019년 9월 30일,5,4,5,5
934,치킨,운정1동,노랑통닭-운정1호점,손님,"웰빙파닭/1(치킨 선택(양념＋깐풍 선택),추가 선택(순살로 변경))",맛있게 잘 먹었습니다 배달도 신속하였습니다,2019년 9월 29일,5,4,4,5
935,치킨,운정1동,노랑통닭-운정1호점,sc**님,엄청큰 후라이드치킨/1,노랑통닭 양도 많고 염지하지 않은 닭이라 좋아요,2019년 9월 28일,5,4,5,5
936,치킨,운정1동,노랑통닭-운정1호점,sh**님,엄청큰 후라이드치킨/1,짱맛. 내스타일이에유 ㅋㅋ아이들도잘먹어깜놀 ㅎ,2019년 9월 28일,5,5,5,5
937,치킨,운정1동,노랑통닭-운정1호점,ys**님,"후라이드반 ＋ 양념반/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",음식도 늦게 보내주고 후라이드는 다식어서 오고 양념은 다쏟아져서 엉망이었어요. 다신 이용안하고 싶네요 별은0개가 않되나 보네요,2019년 9월 28일,1,1,1,1
938,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,치키치키차카차카초코초코초,2019년 9월 27일,4,4,4,4
939,치킨,운정1동,노랑통닭-운정1호점,na**님,"똥집감자튀김/1,즉석 치즈 떡볶이 /1",맛있습니다 많이파세요,2019년 9월 22일,5,5,5,5
940,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 후라이드치킨/1,노랑이 좋아요 언제나 추천합니다,2019년 9월 22일,5,5,5,5
941,치킨,운정1동,노랑통닭-운정1호점,ki**님,후라이드반 ＋ 양념반/1,배달도 빠르고 아주 맛있어요,2019년 9월 22일,5,5,5,5
942,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),노랑통닭 처음 먹어봤는데 기대했던것보다 맛있었어요,2019년 9월 21일,5,5,4,5
943,치킨,운정1동,노랑통닭-운정1호점,mo**님,웰빙파닭/1(치킨 선택(후라이드＋양념 선택)),맛있음 파가 매워요,2019년 9월 19일,5,5,5,5
944,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),순살시켜서 먹는데 살이 별로 없어요....ㅠㅠ 튀김옷이 많으네요 그래도 맛있게 다 먹었어요^^ 담번에 주문할땐 괜찮겠죠 뭐 :),2019년 9월 18일,4,4,3,5
945,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,엄청 맛은 있었는데 양이 좀 줄어든거같아요,2019년 9월 17일,4,4,3,3
946,치킨,운정1동,노랑통닭-운정1호점,ac**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),일산 라페스타점 보다 맛이 떨어짐 후라이드는 튀김옷이 너무 많음 양념 두가지도 양념이 제대로 버물려지지 안았음 그리고 치킨이 좀 식어서 왔음,2019년 9월 15일,2,1,1,1
947,치킨,운정1동,노랑통닭-운정1호점,pl**님,"후라이드반 ＋ 양념반/1,즉석 치즈 떡볶이 /1",노랑통닭 바삭하고맛나요,2019년 9월 15일,5,5,5,5
948,치킨,운정1동,노랑통닭-운정1호점,손님,후라이드반 ＋ 깐풍반/1,맛있게 잘 먹었어요~양도 푸짐~~,2019년 9월 14일,5,5,5,5
949,치킨,운정1동,노랑통닭-운정1호점,wr**님,"웰빙파닭/1(치킨 선택(후라이드＋양념 선택),추가 선택(순살로 변경))",맛나요~^^ 많이 파세요~^^,2019년 9월 14일,5,5,5,5
950,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 깐풍치킨/1,노랑통닭은 깐풍이 제일 맛있는것 같아요! 맛있게 잘 먹었습니다~,2019년 9월 13일,5,4,5,4
951,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,바삭하고 덜 기름진거좋아하는데 촉촉하고 맛있어요,2019년 9월 13일,4,5,4,5
952,치킨,운정1동,노랑통닭-운정1호점,eo**님,후라이드반 ＋ 깐풍반/1(추가 선택(순살로 변경)),언제나 맛나게 먹고 있음.. 근데 양이 점점 줄어드는 느낌,2019년 9월 12일,5,5,4,5
953,치킨,운정1동,노랑통닭-운정1호점,3s**님,"후라이드반 ＋ 양념반/1,즉석 치즈 떡볶이 /1",떡볶이 양이너무 적네요,2019년 9월 12일,4,3,4,4
954,치킨,운정1동,노랑통닭-운정1호점,bo**님,순살 3종세트（후라이드＋양념＋깐풍）/1,양도 많고 맛있게 먹었어요,2019년 9월 12일,5,5,5,5
955,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),아이들이 여기 순살치킨만 제일 잘먹어서 오늘도 노랑통닭시켰네요ㅎㅎ 매번 신랑이 어플로 주문했는데 편해보여서 저도 어플깔고 처음 주문해봤어요ㅡㅡㅋ 예상시간에 맞춰서 배달와서 좋았어요. 오늘 비도 많이오는데 배달시켜 죄송했지만. 아이들이 잘먹으니 안시킬수가 없었다는..;; 맛있게 잘먹었어요~~,2019년 9월 10일,5,5,5,5
956,치킨,운정1동,노랑통닭-운정1호점,pj**님,매콤후라이드/1(추가 선택(순살로 변경)),역시 명불허전 노랑통닭,2019년 9월 10일,5,5,5,5
957,치킨,운정1동,노랑통닭-운정1호점,pj**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),즉석 치즈 떡볶이 /1",역시 명불허전 노랑통닭,2019년 9월 10일,5,5,5,5
958,치킨,운정1동,노랑통닭-운정1호점,손님,엄청큰 후라이드치킨/1(추가 선택(콜라 1.25L로 변경)),오래 튀긴 느낌이네요,2019년 9월 10일,3,2,3,4
959,치킨,운정1동,노랑통닭-운정1호점,po**님,순살 3종세트（후라이드＋양념＋깐풍）/1,주소를 갑자기 바꿔도 잘 배달해주셔서 감사합니다 그래도 직접 가서 먹는데 더 좋네요 ㅎㅎ,2019년 9월 10일,5,5,5,5
960,치킨,운정1동,노랑통닭-운정1호점,gk**님,순살 3종세트（후라이드＋양념＋깐풍）/1,식어도 맛있어용ㅋㅋ,2019년 9월 7일,5,5,5,5
961,치킨,운정1동,노랑통닭-운정1호점,dn**님,후라이드반 ＋ 깐풍반/1,깐풍치킨 맛있어요 개인적으로는 양념이 좀 더 많았으면....,2019년 9월 4일,5,5,5,5
962,치킨,운정1동,노랑통닭-운정1호점,ju**님,엄청큰 후라이드치킨/1,맛있어서 또시켜먹었어요. 재가 화자실가는 동안 배달이와서 벌서 애들이 먹고있어서 또사진을 못찍었네요. 다음에는 꼭찍을께요. 맛있게 잘먹었습니다.,2019년 9월 3일,5,5,5,5
963,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1,매장가서 먹고 맛있어서 주말 저녁 집에서 간단히 배달시켰는데 정말 실망스럽습니다 그냥그냥 먹다 이건 좀 심한것 같아 분리해봤습니다 튀김 부스러기와 밀가루 반죽튀김이 삼분의 일은 나온것 같습니다 이천원 할인쿠폰써서 그런건지 이러지 마셔요ㅜㅜ,2019년 9월 1일,1,3,4,5
964,치킨,운정1동,노랑통닭-운정1호점,na**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),좋네요 망ㅎ이 파세여,2019년 8월 31일,5,4,4,5
965,치킨,운정1동,노랑통닭-운정1호점,pe**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있어요.. 너무 맛있어요..,2019년 8월 31일,5,5,5,5
966,치킨,운정1동,노랑통닭-운정1호점,dk**님,후라이드반 ＋ 양념반/1(추가 선택(순살로 변경)),ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,2019년 8월 31일,3,3,3,2
967,치킨,운정1동,노랑통닭-운정1호점,손님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),맛 좋고 시간 잘지키고 좋습니다,2019년 8월 30일,5,5,5,5
968,치킨,운정1동,노랑통닭-운정1호점,zh**님,순살 3종세트（후라이드＋양념＋깐풍）/1,아이들과 맛있게 잘 먹고 있어요^^,2019년 8월 30일,5,5,5,5
969,치킨,운정1동,노랑통닭-운정1호점,sk**님,순살 3종세트（후라이드＋양념＋깐풍）/1,오늘은 맛이 조금 눅눅하고 너무 질기고ㅜㅜ 배달해주신분은 친절해서 좋았습니다^^,2019년 8월 30일,3,2,3,4
970,치킨,운정1동,노랑통닭-운정1호점,ji**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),늘 믿고먹는 노랑통닭~ 아기들이랑 먹을땐 꼭 노랑통닭 순살로~~,2019년 8월 29일,5,5,5,5
